code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
CH5,2023-08-09,15:08:01,UPCOM,STOCK,7.3,8.3,6.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHS,2023-08-09,15:08:01,UPCOM,STOCK,9.7,11.1,8.3,9.4,9.7,9.4,9.7,9.432,9.4,9.7,9.4,9.7,9.432,4100.0,38670000.0,0.0,0.0,0.0,0.0,0.0
CI5,2023-08-09,15:08:01,UPCOM,STOCK,7.9,9.0,6.8,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,176.0,1352000.0,0.0,0.0,0.3,0.3,3.7975
CID,2023-08-09,15:08:01,UPCOM,STOCK,10.2,11.7,8.7,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIP,2023-08-09,15:08:01,UPCOM,STOCK,3.3,3.7,2.9,3.7,3.7,3.5,3.7,3.638,3.7,3.7,3.5,3.7,3.638,20703.0,75320800.0,0.0,0.0,0.4,0.4,12.1212
CLG,2023-08-09,15:08:01,UPCOM,STOCK,0.8,0.9,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPS,2023-08-09,15:08:04,HNX,STOCK,12.3,13.5,11.1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,15000.0,180000000.0,0.0,0.0,-0.3,-0.3,-2.439
PEN,2023-08-09,15:08:04,HNX,STOCK,7.5,8.2,6.8,7.6,7.8,7.6,7.8,7.68,7.6,7.8,7.6,7.8,7.68,500.0,3840000.0,0.0,0.0,0.3,0.3,4.0
MST,2023-08-09,15:08:04,HNX,STOCK,6.7,7.3,6.1,6.7,6.7,6.5,6.6,6.577,6.7,6.7,6.5,6.6,6.577,1465346.0,9637436600.0,0.0,0.0,-0.1,-0.1,-1.4925
PTD,2023-08-09,15:08:04,HNX,STOCK,13.0,14.3,11.7,11.8,14.1,11.8,14.1,12.95,11.8,14.1,11.8,14.1,12.95,200.0,2590000.0,0.0,0.0,1.1,1.1,8.4615
PV2,2023-08-09,15:08:04,HNX,STOCK,3.8,4.1,3.5,3.8,4.1,3.7,4.1,3.913,3.8,4.1,3.7,4.1,3.913,883300.0,3456230000.0,0.0,0.0,0.3,0.3,7.8947
QTC,2023-08-09,15:08:04,HNX,STOCK,12.7,13.9,11.5,12.8,12.8,11.9,12.7,12.111,12.8,12.8,11.9,12.7,12.111,900.0,10900000.0,0.0,0.0,0.0,0.0,0.0
RCL,2023-08-09,15:08:04,HNX,STOCK,13.7,15.0,12.4,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,500.0,6850000.0,0.0,0.0,0.0,0.0,0.0
S55,2023-08-09,15:08:04,HNX,STOCK,54.0,59.4,48.6,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,100.0,5490000.0,0.0,0.0,0.9,0.9,1.6667
S99,2023-08-09,15:08:04,HNX,STOCK,12.5,13.7,11.3,12.1,13.1,12.0,12.6,12.652,12.1,13.1,12.0,12.6,12.652,507154.0,6415970500.0,0.0,0.0,0.1,0.1,0.8
SCG,2023-08-09,15:08:04,HNX,STOCK,65.0,71.5,58.5,65.4,65.4,64.7,64.8,65.048,65.4,65.4,64.7,64.8,65.048,70300.0,4572860000.0,0.0,0.0,-0.2,-0.2,-0.3077
SCI,2023-08-09,15:08:04,HNX,STOCK,17.5,19.2,15.8,17.6,19.1,17.1,18.9,18.391,17.6,19.1,17.1,18.9,18.391,473014.0,8699037400.0,0.0,0.0,1.4,1.4,8.0
SD5,2023-08-09,15:08:04,HNX,STOCK,7.8,8.5,7.1,7.8,7.9,7.7,7.9,7.765,7.8,7.9,7.7,7.9,7.765,162507.0,1261910400.0,0.0,0.0,0.1,0.1,1.2821
SD6,2023-08-09,15:08:04,HNX,STOCK,4.2,4.6,3.8,4.2,4.3,4.1,4.2,4.193,4.2,4.3,4.1,4.2,4.193,104400.0,437740000.0,0.0,0.0,0.0,0.0,0.0
SD9,2023-08-09,15:08:04,HNX,STOCK,8.9,9.7,8.1,8.9,9.2,8.9,9.1,9.048,8.9,9.2,8.9,9.1,9.048,89676.0,811372800.0,0.0,0.0,0.2,0.2,2.2472
SDT,2023-08-09,15:08:04,HNX,STOCK,4.0,4.4,3.6,3.9,4.1,3.9,4.1,4.03,3.9,4.1,3.9,4.1,4.03,21710.0,87500000.0,0.0,0.0,0.1,0.1,2.5
SDU,2023-08-09,15:08:04,HNX,STOCK,38.5,42.3,34.7,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIG,2023-08-09,15:08:04,HNX,STOCK,12.3,13.5,11.1,12.3,12.4,12.1,12.3,12.238,12.3,12.4,12.1,12.3,12.238,1313860.0,16079142099.999998,0.0,0.0,0.0,0.0,0.0
TKC,2023-08-09,15:08:04,HNX,STOCK,1.5,1.6,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THD,2023-08-09,15:08:04,HNX,STOCK,41.0,45.1,36.9,41.0,41.2,40.5,40.7,40.745,41.0,41.2,40.5,40.7,40.745,21000.0,855650000.0,0.0,0.0,-0.3,-0.3,-0.7317
SZB,2023-08-09,15:08:04,HNX,STOCK,32.5,35.7,29.3,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,100.0,3210000.0,0.0,0.0,-0.4,-0.4,-1.2308
TA9,2023-08-09,15:08:04,HNX,STOCK,12.7,13.9,11.5,12.7,12.7,12.2,12.7,12.393,12.7,12.7,12.2,12.7,12.393,4600.0,57010000.0,0.0,0.0,0.0,0.0,0.0
SJE,2023-08-09,15:08:04,HNX,STOCK,22.6,24.8,20.4,22.8,23.0,22.7,23.0,22.853,22.8,23.0,22.7,23.0,22.853,7203.0,164607500.0,0.0,0.0,0.4,0.4,1.7699
TTL,2023-08-09,15:08:04,HNX,STOCK,10.5,11.5,9.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,25500.0,293250000.0,0.0,0.0,1.0,1.0,9.5238
VC1,2023-08-09,15:08:04,HNX,STOCK,9.2,10.1,8.3,9.2,9.3,8.4,9.2,8.854,9.2,9.3,8.4,9.2,8.854,18200.0,161150000.0,0.0,0.0,0.0,0.0,0.0
VC2,2023-08-09,15:08:04,HNX,STOCK,16.8,18.4,15.2,16.8,16.8,16.1,16.1,16.402,16.8,16.8,16.1,16.1,16.402,904349.0,14833332000.0,0.0,0.0,-0.7,-0.7,-4.1667
VC3,2023-08-09,15:08:04,HNX,STOCK,25.8,28.3,23.3,25.8,26.0,25.4,25.8,25.798,25.8,26.0,25.4,25.8,25.798,612878.0,15810778500.0,0.0,0.0,0.0,0.0,0.0
VC6,2023-08-09,15:08:04,HNX,STOCK,10.4,11.4,9.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VC7,2023-08-09,15:08:04,HNX,STOCK,27.1,29.8,24.4,27.0,29.0,26.9,28.5,27.915,27.0,29.0,26.9,28.5,27.915,542616.0,15146814100.0,0.0,0.0,1.4,1.4,5.1661
VC9,2023-08-09,15:08:04,HNX,STOCK,7.0,7.7,6.3,6.8,7.2,6.7,6.9,6.808,6.8,7.2,6.7,6.9,6.808,102104.0,695079200.0,0.0,0.0,-0.1,-0.1,-1.4286
VCC,2023-08-09,15:08:04,HNX,STOCK,14.9,16.3,13.5,14.9,16.3,14.0,16.3,15.002,14.9,16.3,14.0,16.3,15.002,60200.0,903110000.0,0.0,0.0,1.4,1.4,9.396
VMC,2023-08-09,15:08:04,HNX,STOCK,11.3,12.4,10.2,11.3,11.4,11.0,11.3,11.159,11.3,11.4,11.0,11.3,11.159,13151.0,146731500.0,0.0,0.0,0.0,0.0,0.0
V12,2023-08-09,15:08:04,HNX,STOCK,11.8,12.9,10.7,11.6,12.6,11.6,12.5,12.367,11.6,12.6,11.6,12.5,12.367,600.0,7420000.0,0.0,0.0,0.7,0.7,5.9322
V21,2023-08-09,15:08:04,HNX,STOCK,6.3,6.9,5.7,6.4,6.4,6.0,6.2,6.187,6.4,6.4,6.0,6.2,6.187,49300.0,305020000.0,0.0,0.0,-0.1,-0.1,-1.5873
VE1,2023-08-09,15:08:04,HNX,STOCK,3.8,4.1,3.5,3.9,4.1,3.9,4.0,3.995,3.9,4.1,3.9,4.0,3.995,1900.0,7590000.0,0.0,0.0,0.2,0.2,5.2632
VE2,2023-08-09,15:08:04,HNX,STOCK,6.5,7.1,5.9,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VE3,2023-08-09,15:08:04,HNX,STOCK,10.3,11.3,9.3,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,200.0,2120000.0,0.0,0.0,0.3,0.3,2.9126
VE4,2023-08-09,15:08:04,HNX,STOCK,162.9,179.1,146.7,162.9,162.9,162.9,162.9,162.9,162.9,162.9,162.9,162.9,162.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VE8,2023-08-09,15:08:04,HNX,STOCK,4.5,4.9,4.1,4.5,4.6,4.4,4.4,4.456,4.5,4.6,4.4,4.4,4.456,29700.0,132340000.0,0.0,0.0,-0.1,-0.1,-2.2222
CTX,2023-08-09,15:08:04,HNX,STOCK,7.6,8.3,6.9,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSC,2023-08-09,15:08:04,HNX,STOCK,38.6,42.4,34.8,38.1,39.0,38.1,38.4,38.564,38.1,39.0,38.1,38.4,38.564,154141.0,5944267200.0,0.0,0.0,-0.2,-0.2,-0.5181
CX8,2023-08-09,15:08:04,HNX,STOCK,5.6,6.1,5.1,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D11,2023-08-09,15:08:04,HNX,STOCK,15.2,16.7,13.7,15.2,15.5,15.0,15.2,15.115,15.2,15.5,15.0,15.2,15.115,24301.0,367305000.0,0.0,0.0,0.0,0.0,0.0
C69,2023-08-09,15:08:04,HNX,STOCK,11.8,12.9,10.7,11.9,11.9,11.1,11.4,11.4,11.9,11.9,11.1,11.4,11.4,388707.0,4431168400.0,0.0,0.0,-0.4,-0.4,-3.3898
CEO,2023-08-09,15:08:04,HNX,STOCK,19.6,21.5,17.7,19.6,19.8,19.2,19.2,19.394,19.6,19.8,19.2,19.2,19.394,7166359.0,138983726900.0,0.0,0.0,-0.4,-0.4,-2.0408
CMS,2023-08-09,15:08:04,HNX,STOCK,12.1,13.3,10.9,13.1,13.3,12.6,13.3,13.221,13.1,13.3,12.6,13.3,13.221,929186.0,12284873800.0,0.0,0.0,1.2,1.2,9.9174
DTD,2023-08-09,15:08:04,HNX,STOCK,31.3,34.4,28.2,31.3,32.3,30.9,31.8,31.728,31.3,32.3,30.9,31.8,31.728,531378.0,16859763999.999998,0.0,0.0,0.5,0.5,1.5974
DIH,2023-08-09,15:08:04,HNX,STOCK,30.3,33.3,27.3,30.5,31.0,29.0,30.2,29.745,30.5,31.0,29.0,30.2,29.745,68200.0,2028630000.0,0.0,0.0,-0.1,-0.1,-0.33
DC2,2023-08-09,15:08:04,HNX,STOCK,5.1,5.6,4.6,5.0,5.2,4.9,5.0,5.012,5.0,5.2,4.9,5.0,5.012,36037.0,180622000.0,0.0,0.0,-0.1,-0.1,-1.9608
HLD,2023-08-09,15:08:04,HNX,STOCK,32.2,35.4,29.0,32.0,32.0,31.6,32.0,31.834,32.0,32.0,31.6,32.0,31.834,22700.0,722630000.0,0.0,0.0,-0.2,-0.2,-0.6211
IDJ,2023-08-09,15:08:04,HNX,STOCK,7.6,8.3,6.9,7.7,7.7,7.3,7.5,7.49,7.7,7.7,7.3,7.5,7.49,3519744.0,26364552500.0,0.0,0.0,-0.1,-0.1,-1.3158
IDV,2023-08-09,15:08:04,HNX,STOCK,37.2,40.9,33.5,37.2,37.2,36.9,37.1,36.969,37.2,37.2,36.9,37.1,36.969,17646.0,652346700.0,0.0,0.0,-0.1,-0.1,-0.2688
HUT,2023-08-09,15:08:04,HNX,STOCK,24.5,26.9,22.1,24.5,25.8,24.5,24.9,25.14,24.5,25.8,24.5,24.9,25.14,3812547.0,95847134300.0,1000000.0,24500000000.0,0.4,0.4,1.6327
ICG,2023-08-09,15:08:04,HNX,STOCK,8.0,8.8,7.2,7.9,8.0,7.8,8.0,7.848,7.9,8.0,7.8,8.0,7.848,73302.0,575295900.0,0.0,0.0,0.0,0.0,0.0
KSF,2023-08-09,15:08:04,HNX,STOCK,40.1,44.1,36.1,40.3,40.3,39.9,40.1,40.093,40.3,40.3,39.9,40.1,40.093,13400.0,537240000.0,0.0,0.0,0.0,0.0,0.0
KTT,2023-08-09,15:08:04,HNX,STOCK,3.4,3.7,3.1,3.5,3.7,3.4,3.7,3.598,3.5,3.7,3.4,3.7,3.598,37203.0,133860200.0,0.0,0.0,0.3,0.3,8.8235
L14,2023-08-09,15:08:04,HNX,STOCK,47.4,52.1,42.7,47.4,47.8,46.5,46.9,47.043,47.4,47.8,46.5,46.9,47.043,587888.0,27656319400.0,0.0,0.0,-0.5,-0.5,-1.0549
L18,2023-08-09,15:08:04,HNX,STOCK,39.3,43.2,35.4,39.1,39.2,38.0,38.4,38.694,39.1,39.2,38.0,38.4,38.694,82609.0,3196508000.0,0.0,0.0,-0.9,-0.9,-2.2901
L40,2023-08-09,15:08:04,HNX,STOCK,21.5,23.6,19.4,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L43,2023-08-09,15:08:04,HNX,STOCK,3.4,3.7,3.1,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L61,2023-08-09,15:08:04,HNX,STOCK,4.8,5.2,4.4,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,400.0,1880000.0,0.0,0.0,-0.1,-0.1,-2.0833
L62,2023-08-09,15:08:04,HNX,STOCK,3.6,3.9,3.3,3.7,3.8,3.7,3.8,3.709,3.7,3.8,3.7,3.8,3.709,1100.0,4080000.0,0.0,0.0,0.2,0.2,5.5556
NDN,2023-08-09,15:08:04,HNX,STOCK,12.4,13.6,11.2,12.4,12.6,12.2,12.6,12.376,12.4,12.6,12.2,12.6,12.376,670355.0,8296193900.0,0.0,0.0,0.2,0.2,1.6129
NDX,2023-08-09,15:08:04,HNX,STOCK,7.7,8.4,7.0,7.6,7.7,7.6,7.7,7.608,7.6,7.7,7.6,7.7,7.608,62627.0,476495200.0,0.0,0.0,0.0,0.0,0.0
NRC,2023-08-09,15:08:04,HNX,STOCK,7.1,7.8,6.4,7.1,7.2,6.9,7.1,7.064,7.1,7.2,6.9,7.1,7.064,1677306.0,11848491100.0,0.0,0.0,0.0,0.0,0.0
MCO,2023-08-09,15:08:04,HNX,STOCK,4.0,4.4,3.6,4.0,4.0,3.9,4.0,3.944,4.0,4.0,3.9,4.0,3.944,1600.0,6310000.0,0.0,0.0,0.0,0.0,0.0
LCD,2023-08-09,15:08:04,HNX,STOCK,26.7,29.3,24.1,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHC,2023-08-09,15:08:04,HNX,STOCK,56.0,61.6,50.4,56.0,56.7,55.0,56.6,56.445,54.488,55.169,53.515,55.072,54.921,17200.0,970850000.0,0.0,0.0,0.6,0.5838,1.0714
LIG,2023-08-09,15:08:04,HNX,STOCK,6.2,6.8,5.6,6.8,6.8,6.3,6.3,6.488,6.8,6.8,6.3,6.3,6.488,3911110.0,25374468700.0,0.0,0.0,0.1,0.1,1.6129
TCD,2023-08-09,15:08:04,HOSE,STOCK,9.77,10.45,9.09,9.79,10.3,9.7,10.1,10.09,9.79,10.3,9.7,10.1,10.09,10495700.0,105884362000.0,0.0,0.0,0.33,0.33,3.3777
TCH,2023-08-09,15:08:04,HOSE,STOCK,12.25,13.1,11.4,12.05,12.55,12.0,12.4,12.26,12.05,12.55,12.0,12.4,12.26,12063800.0,147875085000.0,0.0,0.0,0.15,0.15,1.2245
SZC,2023-08-09,15:08:04,HOSE,STOCK,38.15,40.8,35.5,37.9,38.2,37.0,37.45,37.68,37.9,38.2,37.0,37.45,37.68,923800.0,34807475000.0,0.0,0.0,-0.7,-0.7,-1.8349
SZL,2023-08-09,15:08:04,HOSE,STOCK,54.9,58.7,51.1,54.6,55.5,54.6,55.5,54.82,54.6,55.5,54.6,55.5,54.82,500.0,27410000.0,0.0,0.0,0.6,0.6,1.0929
SJS,2023-08-09,15:08:04,HOSE,STOCK,56.2,60.1,52.3,54.2,60.1,54.2,60.1,56.86,54.2,60.1,54.2,60.1,56.86,179100.0,10184330000.0,362800.0,18974440000.0,3.9,3.9,6.9395
SRF,2023-08-09,15:08:04,HOSE,STOCK,9.2,9.84,8.56,9.3,9.3,9.15,9.2,9.23,9.3,9.3,9.15,9.2,9.23,2200.0,20315000.0,0.0,0.0,0.0,0.0,0.0
TGG,2023-08-09,15:08:04,HOSE,STOCK,3.89,4.16,3.62,3.89,3.9,3.7,3.75,3.76,3.89,3.9,3.7,3.75,3.76,586000.0,2202739000.0,0.0,0.0,-0.14,-0.14,-3.599
TIP,2023-08-09,15:08:04,HOSE,STOCK,22.7,24.25,21.15,22.65,22.8,22.5,22.7,22.67,22.65,22.8,22.5,22.7,22.67,149800.0,3395520000.0,0.0,0.0,0.0,0.0,0.0
TIX,2023-08-09,15:08:04,HOSE,STOCK,33.5,35.8,31.2,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,400.0,13400000.0,0.0,0.0,0.0,0.0,0.0
TDC,2023-08-09,15:08:04,HOSE,STOCK,14.45,15.45,13.45,14.4,14.45,14.1,14.15,14.27,14.4,14.45,14.1,14.15,14.27,1471800.0,21000480000.0,0.0,0.0,-0.3,-0.3,-2.0761
TDH,2023-08-09,15:08:04,HOSE,STOCK,5.31,5.68,4.94,5.31,5.51,5.25,5.4,5.4,5.31,5.51,5.25,5.4,5.4,1596700.0,8616295000.0,0.0,0.0,0.09,0.09,1.6949
TN1,2023-08-09,15:08:04,HOSE,STOCK,18.55,19.8,17.3,18.6,18.7,18.55,18.6,18.6,18.6,18.7,18.55,18.6,18.6,3000.0,55790000.0,0.0,0.0,0.05,0.05,0.2695
VCG,2023-08-09,15:08:04,HOSE,STOCK,26.6,28.45,24.75,26.65,27.05,26.5,26.7,26.86,26.65,27.05,26.5,26.7,26.86,9374700.0,251757590000.0,0.0,0.0,0.1,0.1,0.3759
VIC,2023-08-09,15:08:04,HOSE,STOCK,67.0,71.6,62.4,67.0,67.8,65.7,65.8,66.37,67.0,67.8,65.7,65.8,66.37,9768400.0,648304690000.0,500000.0,34000000000.0,-1.2,-1.2,-1.791
VHM,2023-08-09,15:08:04,HOSE,STOCK,62.8,67.1,58.5,62.3,62.7,60.6,60.6,61.3,62.3,62.7,60.6,60.6,61.3,5591000.0,342718240000.0,828025.0,51999970000.0,-2.2,-2.2,-3.5032
VNE,2023-08-09,15:08:04,HOSE,STOCK,11.75,12.55,10.95,11.65,11.8,11.4,11.7,11.59,11.65,11.8,11.4,11.7,11.59,418700.0,4851855000.0,300000.0,3545000000.0,-0.05,-0.05,-0.4255
VSI,2023-08-09,15:08:04,HOSE,STOCK,16.1,17.2,15.0,16.2,16.3,16.2,16.3,16.24,16.2,16.3,16.2,16.3,16.24,2300.0,37350000.0,0.0,0.0,0.2,0.2,1.2422
VPH,2023-08-09,15:08:04,HOSE,STOCK,9.47,10.1,8.81,9.47,9.65,9.15,9.44,9.41,9.47,9.65,9.15,9.44,9.41,847500.0,7971148000.0,0.0,0.0,-0.03,-0.03,-0.3168
VPI,2023-08-09,15:08:04,HOSE,STOCK,54.4,58.2,50.6,54.3,54.5,54.0,54.0,54.21,54.3,54.5,54.0,54.0,54.21,916900.0,49702410000.0,0.0,0.0,-0.4,-0.4,-0.7353
AME,2023-08-09,15:08:04,HNX,STOCK,8.7,9.5,7.9,8.7,8.7,8.6,8.7,8.685,8.7,8.7,8.6,8.7,8.685,1300.0,11290000.0,0.0,0.0,0.0,0.0,0.0
VRC,2023-08-09,15:08:04,HOSE,STOCK,11.0,11.75,10.25,11.5,11.5,10.6,10.95,11.09,11.5,11.5,10.6,10.95,11.09,136200.0,1510990000.0,0.0,0.0,-0.05,-0.05,-0.4545
VRE,2023-08-09,15:08:04,HOSE,STOCK,31.0,33.15,28.85,30.85,31.3,30.7,30.9,30.88,30.85,31.3,30.7,30.9,30.88,8737600.0,269855435000.0,82000.0,2534046000.0,-0.1,-0.1,-0.3226
API,2023-08-09,15:08:04,HNX,STOCK,7.0,7.7,6.3,7.0,7.1,6.8,7.0,6.965,7.0,7.1,6.8,7.0,6.965,1169404.0,8144485000.0,0.0,0.0,0.0,0.0,0.0
BAX,2023-08-09,15:08:04,HNX,STOCK,56.1,61.7,50.5,61.7,61.7,60.0,60.0,60.34,61.7,61.7,60.0,60.0,60.34,500.0,30170000.0,0.0,0.0,3.9,3.9,6.9519
PHC,2023-08-09,15:08:04,HOSE,STOCK,10.45,11.15,9.72,10.65,11.15,10.45,11.05,10.92,10.65,11.15,10.45,11.05,10.92,1520700.0,16613445000.0,0.0,0.0,0.6,0.6,5.7416
PDR,2023-08-09,15:08:04,HOSE,STOCK,22.0,23.5,20.5,21.7,22.0,21.4,21.5,21.59,21.7,22.0,21.4,21.5,21.59,15579000.0,336305715000.0,0.0,0.0,-0.5,-0.5,-2.2727
PC1,2023-08-09,15:08:04,HOSE,STOCK,28.55,30.5,26.6,28.55,29.3,28.35,28.95,28.91,28.55,29.3,28.35,28.95,28.91,4724900.0,136580650000.0,0.0,0.0,0.4,0.4,1.4011
NTL,2023-08-09,15:08:04,HOSE,STOCK,27.15,29.05,25.25,27.25,27.25,26.2,26.55,26.82,27.25,27.25,26.2,26.55,26.82,1069900.0,28693160000.0,0.0,0.0,-0.6,-0.6,-2.2099
NVL,2023-08-09,15:08:04,HOSE,STOCK,20.35,21.75,18.95,20.05,20.3,19.75,19.9,19.99,20.05,20.3,19.75,19.9,19.99,44741900.0,894433355000.0,20000.0,404000000.0,-0.45,-0.45,-2.2113
NLG,2023-08-09,15:08:04,HOSE,STOCK,38.35,41.0,35.7,38.5,38.8,38.05,38.45,38.37,38.5,38.8,38.05,38.45,38.37,2050800.0,78682825000.0,0.0,0.0,0.1,0.1,0.2608
NBB,2023-08-09,15:08:04,HOSE,STOCK,19.6,20.95,18.25,19.45,19.95,19.25,19.8,19.52,19.45,19.95,19.25,19.8,19.52,648600.0,12662420000.0,200000.0,4090000000.0,0.2,0.2,1.0204
NHA,2023-08-09,15:08:04,HOSE,STOCK,22.9,24.5,21.3,22.95,23.45,22.4,23.45,23.0,22.95,23.45,22.4,23.45,23.0,551800.0,12689140000.0,0.0,0.0,0.55,0.55,2.4017
SC5,2023-08-09,15:08:04,HOSE,STOCK,19.9,21.25,18.55,19.9,19.9,19.9,19.9,0.0,19.9,19.9,19.9,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCR,2023-08-09,15:08:04,HOSE,STOCK,9.02,9.65,8.39,9.02,9.14,8.92,9.0,9.04,9.02,9.14,8.92,9.0,9.04,4974900.0,44969510000.0,0.0,0.0,-0.02,-0.02,-0.2217
REE,2023-08-09,15:08:04,HOSE,STOCK,64.9,69.4,60.4,64.8,64.9,64.2,64.2,64.43,64.8,64.9,64.2,64.2,64.43,837700.0,53969130000.0,0.0,0.0,-0.7,-0.7,-1.0786
SGR,2023-08-09,15:08:04,HOSE,STOCK,28.85,30.85,26.85,29.6,30.0,29.0,29.1,29.43,29.6,30.0,29.0,29.1,29.43,72500.0,2133895000.0,0.0,0.0,0.25,0.25,0.8666
PTC,2023-08-09,15:08:04,HOSE,STOCK,7.52,8.04,7.0,7.53,8.0,7.53,7.72,7.71,7.53,8.0,7.53,7.72,7.71,396000.0,3051241000.0,0.0,0.0,0.2,0.2,2.6596
PTL,2023-08-09,15:08:04,HOSE,STOCK,4.86,5.2,4.52,4.99,5.1,4.8,4.82,4.94,4.99,5.1,4.8,4.82,4.94,676200.0,3340460000.0,0.0,0.0,-0.04,-0.04,-0.823
QCG,2023-08-09,15:08:04,HOSE,STOCK,10.45,11.15,9.72,10.3,10.75,10.3,10.45,10.49,10.3,10.75,10.3,10.45,10.49,1029300.0,10800600000.0,0.0,0.0,0.0,0.0,0.0
HHV,2023-08-09,15:08:04,HOSE,STOCK,16.25,17.35,15.15,16.2,16.25,16.0,16.05,16.11,16.2,16.25,16.0,16.05,16.11,7127800.0,114829315000.0,0.0,0.0,-0.2,-0.2,-1.2308
HPX,2023-08-09,15:08:04,HOSE,STOCK,5.74,6.14,5.34,5.85,6.08,5.75,5.76,5.89,5.85,6.08,5.75,5.76,5.89,11726800.0,69039877000.0,0.0,0.0,0.02,0.02,0.3484
HQC,2023-08-09,15:08:04,HOSE,STOCK,4.97,5.31,4.63,4.98,5.05,4.87,4.9,4.93,4.98,5.05,4.87,4.9,4.93,21350300.0,105319270000.0,11878900.0,58334133000.0,-0.07,-0.07,-1.4085
HBC,2023-08-09,15:08:04,HOSE,STOCK,10.45,11.15,9.72,10.45,10.95,10.2,10.8,10.74,10.45,10.95,10.2,10.8,10.74,5092400.0,54688760000.0,0.0,0.0,0.35,0.35,3.3493
HDC,2023-08-09,15:08:04,HOSE,STOCK,35.6,38.05,33.15,35.3,36.8,35.1,36.1,35.89,35.3,36.8,35.1,36.1,35.89,6369400.0,228573690000.0,0.0,0.0,0.5,0.5,1.4045
HDG,2023-08-09,15:08:04,HOSE,STOCK,32.0,34.2,29.8,32.1,32.65,31.9,32.4,32.26,32.1,32.65,31.9,32.4,32.26,1441700.0,46503145000.0,0.0,0.0,0.4,0.4,1.25
HTI,2023-08-09,15:08:04,HOSE,STOCK,17.45,18.65,16.25,17.45,17.45,17.45,17.45,0.0,17.45,17.45,17.45,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTN,2023-08-09,15:08:04,HOSE,STOCK,19.2,20.5,17.9,19.2,20.5,19.05,20.05,19.98,19.2,20.5,19.05,20.05,19.98,1901900.0,38000920000.0,0.0,0.0,0.85,0.85,4.4271
HU1,2023-08-09,15:08:04,HOSE,STOCK,8.5,9.09,7.91,9.08,9.08,9.06,9.06,9.07,9.08,9.08,9.06,9.06,9.07,14400.0,130599000.0,0.0,0.0,0.56,0.56,6.5882
HUB,2023-08-09,15:08:04,HOSE,STOCK,18.2,19.45,16.95,18.0,18.2,17.3,17.8,18.02,18.0,18.2,17.3,17.8,18.02,40700.0,733595000.0,0.0,0.0,-0.4,-0.4,-2.1978
HVH,2023-08-09,15:08:04,HOSE,STOCK,6.56,7.01,6.11,6.59,6.61,6.47,6.6,6.54,6.59,6.61,6.47,6.6,6.54,181200.0,1184190000.0,0.0,0.0,0.04,0.04,0.6098
